Stock code,Z-SCORE,Share pledge ratio of controlling shareholders,Pledge ratio of limited sale shares,Pledge ratio of unlimited shares,Stock Volatility,P/E ratio,P/B ratio,Stock price rise and fall in the last year,Annual turnover rate,ST,ROA,ROE,changes in net assets,changes in operating income,Gross profit margin on sales,Net business cycle (days),Turnover rate of accounts receivable (Times),Inventory turnover rate (Times),Total asset turnover rate (Times),Current ratio,Cash ratio,Asset liability ratio,Asset liability ratio (excluding advance receipts),Asset liability ratio (total liabilities - contract liabilities - advance receipts)/(total assets - goodwill - contract liabilities - advance receipts),Current liabilities/total liabilities,Monetary capital/short-term debt,EBITDA/interest bearing debt,EBIT interest cover,EBITDA interest cover,Net cash flow from operations has been negative for three consecutive years,Average cash income ratio in recent three years,Cash income ratio,Ratio of accounts receivable to operating income,Ratio of prepayments to operating income,Ratio of other receivables to total assets,Ratio of construction in progress to total assets,Minority shareholders' equity/owners' equity,The proportion of goodwill in total assets exceeds,Downgrade or negative,audit opinion ,"Company nature (state owned assets 0, others 1)",High deposit and loan of 90p,Company size (LN),Whether there are four major audits,Proportion of independent directors,Equity checks and balances (2-5 large/1 large),"Two positions in one (1 for the same, 0 for the different)",Equity concentration (the first largest shareholder),Total institutional shareholding ratio,Audit fee,Tobin Q,Debt financing costs,Enterprise age,Goodwill impairment ratio,Asset quality index,SG&A Expense,Number of key audit matters,Number of research institutions concerned,Number of research reports (+1 LN),Financial cycle m2/gdp,IsDefault
X00662,2.036689128,0.490384591,0,0.144696609,25.84041393,11.93923739,0.647391122,-0.249232137,2.165122948,0,0.042757,0.054689,1.03283149,-0.629158,0.335454,97.8475,40.3316,1.366,0.4481,0.016961,0.958444004,0.445728,0.398760491,0.400213543,0.868004,42.29047345,1.608163119,0,0,0,1.314452,1.958324,0.024187568,0.031959905,0.018759815,0.000917923,0.031948156,0.003347069,0,0,1,0,5.151759238,1,0.333333333,0.627453707,0,0.2951,0.489654,130,0.790909386,-0.004497058,27.10833333,0,1.004795947,1.150915397,2,0.693147181,1.098612289,0.048155337,0
X00663,1.281245586,0.615937573,0,0,16.86954022,29.44061715,2.280575288,-0.575110041,0.950679493,0,0.050079,0.070794,1.131730571,0.284653,0.38541,751.0683,9.7923,0.4849,0.2315,0.01814,0.597807075,0.691831,0.690568042,0.73270481,0.461195,0.785599755,0.098544144,4.0336,5.184290214,0,1.031335333,1.02621,0.148030562,0.043908921,0.0371139,0.032099941,0.068736119,0.057273776,0,0,1,0,4.783925959,1,0.428571429,0.238836727,0,0.4843,0.434026,104,1.258190897,0.020323915,19.175,-0.012768182,0.989974841,0.873817577,2,0.693147181,1.098612289,0.017310869,0
X00664,4.934588993,0.63105635,0,0,51.91411473,30.1918401,4.036601784,-0.312967775,20.55980943,0,0.107783,0.142523,1.130405281,0.240442,0.29405,86.6548,4.9971,5.3463,0.7722,0.014143,0.642017652,0.419437,0.419061053,0.423343227,0.871596,1.094760089,0.49447055,16.4751,21.72822197,0,1.028858,1.02052,0.212840309,0.007476145,0.003126138,0.166749993,0,0.010108597,0,0,1,0,2.973497561,1,0.333333333,1.110820923,1,0.3217,0.22973,72,2.773518059,0.023347072,1.102777778,0.019682279,0.974064378,1.044459832,2,0.693147181,1.098612289,0.017310869,0
X00665,9.420403286,0.668660132,0,0.27462125,73.00325074,81.61327139,6.415428241,2.10041841,15.62454946,0,0.105549,0.079382,1.130275841,2.287206,0.437081,136.363,3.3557,1.9173,0.5433,0.019082,0.283871529,0.294951,0.29138389,0.304979352,0.946931,4.587783175,7.075423294,1274.7194,1658.537029,0,0.914848333,0.705154,0.405133741,0.016063101,0.012881893,0.016635505,0.101639498,0.044353922,0,0,1,0,2.886923355,1,0.428571429,0.43865753,1,0.3059,0.17966,70,4.243209075,-0.010886102,5.308333333,-0.001345295,0.967891528,0.344955947,2,0.693147181,1.098612289,-0.064161221,0
X00666,1.355618951,0.475223907,0,0.14281512,30.27359322,48.16249177,0.62935012,-0.298201282,1.024420153,0,0.019808,0.013385,0.99859981,0.238846,0.148488,62.8909,9.4623,4.0338,0.2049,0.007315,0.26418314,0.375572,0.372431665,0.372488532,0.917345,0.379575308,0.15779907,1.6464,3.63388723,0,0.984596667,1.022644,0.118252009,0.031129472,0.06359516,0.001978071,0.093595653,0.000151904,0,0,0,0,4.672101751,1,0.333333333,0.417592331,0,0.2899,0.533132,70,0.741643337,0.030368387,24.99444444,0,0.962264825,0.848805765,2,0.693147181,1.098612289,-0.059095742,0
X00667,4.575211588,0.669583778,0.312927083,0,71.27557112,56.59636126,7.406919157,1.013953488,19.64499538,0,0.093823,0.138666,1.506274209,1.158982,0.211643,57.7727,10.03,6.4516,0.9154,0.010271,0.374149309,0.497545,0.489789157,0.512580929,0.701189,0.664338998,0.35582955,5.8372,9.471162154,0,0.943556667,1.014052,0.11639279,0.017068231,0.000609919,0.136410979,0.236251783,0.043788836,0,0,1,0,2.896945676,1,0.428571429,0.829829242,0,0.3904,0.02299,70,3.312312997,0.024168522,2.991666667,0.131271362,0.853080768,1.511435289,2,0.693147181,1.098612289,-0.064161221,0
X00668,3.817708636,0.134198421,0,0.045643667,45.55026886,110.3759346,1.48528217,0.530240496,5.553943906,0,0.01813,0.012898,0.997178046,0.000362,0.220697,258.6863,1.2322,8.5371,0.1791,0.074175,5.586814306,0.294326,0.287096375,0.287096375,0.379051,509.4552654,0.569105374,2.2053,8.032407359,0,0.908038,0.835693,0.844622218,0.021668781,0.010001348,0.010191321,-1.05093E-05,0,0,0,1,0,3.87378215,1,0.428571429,0.560451051,1,0.3401,0.103235,153.1,1.299928416,0.029555004,4.372222222,0,0.847098826,1.070276663,2,0.693147181,1.098612289,-0.06737798,0
X00669,1.263637784,0.977929889,0.064005744,0.380258279,56.81509902,-4.490974784,1.650945233,-0.417576042,6.083015394,0,-0.210535,-0.421548,0.564714977,-0.01053,0.288925,256.3269,1.6006,1.7019,0.3758,0.014222,0.070069362,0.481041,0.472696698,0.582632707,0.918708,0.557486848,-2.336259622,-33.814,0,0,0.982243333,0.946849,0.83161119,0.030343778,0.042200907,0.035945534,0.136834084,0.185702307,0,0,1,0,3.081162346,1,0.333333333,1.121139886,1,0.2501,0.230183,160,1.721889663,0.015949871,6.361111111,-0.299108131,0.637348388,0.707564365,2,0.693147181,1.098612289,-0.059095742,0
X00670,0.772618721,0.5,0.000166668,0.120934123,38.08419303,106.6450802,1.210516099,-0.421096765,2.583538015,0,0.015483,0.011685,0.990511256,-0.090819,0.083604,43.8191,15.1037,7.771,0.693,0.007857,0.45546028,0.726377,0.708681047,0.708681047,0.929159,0.666787898,0.105373342,1.0749,3.709959825,0,0.935643,1.021561,0.057900972,0.047058209,0.001751793,0.02532843,0.112214073,0,0,0,0,0,5.510474884,1,0.375,1.1174019,0,0.2419,0.507749,135,1.028096904,0.021406687,29.11666667,0,1.024142274,0.994917127,1,0.693147181,1.098612289,0.028940562,0
X00671,2.667937175,0.740995542,0,0,84.85639371,328.6664652,50.90617859,0.140693196,15.1181756,0,0.032299,0.080897,1.60728734,-0.157148,0.145892,95.9074,5.5593,4.1304,1.4008,0.010324,0.220395294,0.813899,0.786546169,0.82786856,0.996755,0.731065884,0.171403568,2.1725,2.804897992,1,1.006983667,1.011064,0.155903139,0.064018703,0.052371498,0.00012567,0.450995328,0.043518011,0,0,1,0,3.145201633,1,0.4,1.491145444,1,0.1313,0.071697,180,2.60996018,0.020371044,6.166666667,0.278985062,1.300013611,0.819974025,0,0.693147181,1.098612289,0.077211433,0
X00672,11.77074461,0,0,0,74.62429744,141.35897,4.205442792,0.767438164,6.322919425,0,0.024393,0.029934,1.102323564,0.851189,0.417494,185.4068,3.3531,2.6114,0.6477,0.033477,0.808543875,0.186506,0.175409286,0.240651888,0.863473,4.786583971,1.289738039,6.187,9.38537328,0,0.995675333,0.956256,0.329777523,0.014785655,0.009525733,0.02015763,0.002773867,0.267459428,0,0,0,0,3.38511498,1,0.428571429,1.120569801,0,0.3472,0.490544,120,3.460146058,0.020043638,5.019444444,0.088561213,1.291455402,0.703974305,0,0.693147181,1.098612289,0.077211433,0
X00673,19.07361514,0.999226057,0,0,73.47782487,53.12859531,5.277820697,0.526717387,11.73040352,0,0.10638,0.103305,1.144079081,0.231272,0.740339,194.2168,2.7769,2.5467,0.6469,0.044536,0.73682412,0.144142,0.119908295,0.142480044,0.929042,8.784413809,10.04295175,83.4061,95.94007977,0,0.880276667,0.869922,0.404421419,0.020685714,0.039016006,0.039747227,0.024422927,0.154058251,0,0,1,0,3.284969524,1,0.333333333,1.837712475,0,0.2459,0.436517,110,4.290175396,0.009559217,23.36388889,0,1.140735663,0.926035965,0,0.693147181,1.098612289,0.077211433,0
X00674,2.854792388,0.495808772,0,0,56.15719852,80.34506571,3.49939079,0.01739324,5.959784145,0,0.027568,0.042821,1.010337915,-0.409003,0.349674,2631.0217,43.3118,0.1134,0.0979,0.032105,0.618082465,0.489082,0.474035388,0.474035388,0.492474,5.296624546,0.167373613,1.8728,2.929961164,0,0.841993333,1.188518,0.01010031,0.384262337,0.002001468,0,0.129492247,0,0,0,0,0,4.186928925,1,0.571428571,0.03276288,0,0.6319,0.63249,70,1.986376258,0.032193664,23.46944444,0,1.075096389,1.489556486,0,0.693147181,1.098612289,0.096386832,0
X00675,3.211452427,0.23369385,0,0,33.73211177,240.5733861,3.391363817,-0.293498952,3.395246368,0,0.023848,0.013883,0.985743678,0.003794,0.116152,200.2426,6.2309,1.99,0.409,0.011833,0.288854147,0.432836,0.410382338,0.422308592,0.851642,0.458584934,0.160118026,2.6797,5.054348534,1,0.999086667,0.946515,0.166851355,0.046049548,0.011730474,0.009333239,0.107512866,0.027165181,0,0,0,0,3.619752786,1,0.333333333,0.282152522,0,0.4089,0.569015,70,2.137992856,0.013756347,13.56111111,0.000677658,0.91528178,0.866019993,0,0.693147181,1.098612289,0.096386832,0
X00676,7.836024029,0.499319351,0,0.150687975,48.72647165,-44.15243494,4.954264866,0.089773683,9.664135901,0,-0.076868,-0.116993,0.90054756,0.162076,0.434303,303.9755,16.5971,1.1237,0.5734,0.021442,0.673954784,0.308892,0.285509939,0.285509939,0.928137,1.067079503,-0.268732918,-18.1649,0,0,1.181298,1.066997,0.079756679,0.043567858,0.01895957,0.002672912,0.047836611,0,0,0,1,0,2.080025696,1,0.5,0.604544377,1,0.2516,0.289547,65,3.919193327,0.044356332,5.061111111,-0.029689645,1.366683346,0.876072489,3,0.693147181,0.693147181,0.048155337,0
X00677,0.837857276,0.745635987,0,0.228189361,55.27941401,25.29789869,0.742916097,-0.057733395,5.194847835,0,0.030076,0.03125,1.019959537,-0.271228,0.155547,-368.7783,3.1983,424.6196,0.2131,0.01453,0.081727057,0.798467,0.796348383,0.797500995,0.654671,0.376889381,0.083969239,1.3476,1.391259289,0,0.954826333,1.041537,0.308554403,0.066255622,0.043234691,0.000633887,0.085578258,0.001430248,0,0,1,0,6.502063837,1,0.428571429,0.710918665,1,0.2205,0.108704,295,0.942831973,0.028847795,18.60277778,0.003071454,1.297871032,1.313019879,3,0.693147181,0.693147181,0.028940562,0
X00678,3.388082204,0.837453316,0,0.285813601,36.10655518,31.32133174,2.673214151,-0.20893014,2.161024336,0,0.0697,0.08695,1.071192521,0.057964,0.295612,70.4226,3.6763,7.295,0.7579,0.014677,0.334480998,0.439399,0.43737867,0.460823027,0.700725,0.862515653,0.448350779,7.3638,5.897924785,0,0.970104667,1.06041,0.269446528,0.008001723,0.004331282,0.044685982,0.040890356,0.050692251,0,0,1,0,3.856529027,1,0.428571429,0.929981768,1,0.208,0.136235,129,1.861220872,0.017087588,8.536111111,-0.010420737,1.254327861,0.742179115,3,0.693147181,0.693147181,-0.059095742,0
X00679,2.164847291,0.787059791,0,0.535801334,37.17301456,8.857618814,1.109789234,0.58997317,1.330339951,0,0.042108,0.126409,1.118845797,0.299416,0.042644,0.0914,5.5719,69.861,1.7031,0.008543,0.226328558,0.751491,0.748437477,0.748437477,0.992713,1.405714147,0.344234857,4.6517,4.763246306,0,0.935427,0.916397,0.196885059,0.007944483,0.022883298,0,0.001725635,0,0,0,1,0,5.620132546,1,0.333333333,0.296086986,0,0.5455,0.709189,110,1.014520219,0.01504096,23.49444444,0,1.104026702,1.039245485,3,0.693147181,0.693147181,-0.06737798,0
X00680,9.377234521,0.307808083,0,0.118260418,50.17640845,63.72720426,6.635531335,0.249146069,10.37463933,0,0.093814,0.102373,1.058062157,0.059862,0.233174,82.3179,3.4813,10.0306,1.0691,0.019994,0.761738264,0.337921,0.275046279,0.348223171,0.999338,8.365707969,3.351306299,57.5547,63.12127771,0,1.078546667,1.118405,0.260310997,0.013217437,0.011934765,0.017626757,0.05693103,0.191918041,0,0,1,0,2.385230255,1,0.428571429,3.240088548,0,0.1453,0.042941,53.5,4.34398381,0.006351667,4.280555556,0.081991045,1.052429145,1.07416488,3,0.693147181,0.693147181,0.048155337,0
X00681,3.919164723,0.364936327,0,0.161557738,50.51650899,23.01706997,2.71953472,0.058098492,3.80871106,0,0.092437,0.119114,1.212563646,0.026044,0.242859,125.7826,3.9966,2.7499,0.6777,0.018955,0.341766428,0.349912,0.344639572,0.383522133,0.730957,9650.618415,1.634096361,10.4823,15.80715493,0,0.914740667,0.912314,0.263970247,0.00290786,0.005407867,0.015266092,0.127150566,0.100567259,0,0,1,0,2.892325713,1,0.428571429,0.544407331,0,0.4427,0.456767,65,1.752478354,0.063645924,3.930555556,-0.020567089,1.01543002,0.847462948,3,0.693147181,0.693147181,0.048155337,0
X00682,2.726924149,0.152860625,0,0.098372988,39.16304589,290.034048,2.142979097,-0.024359715,2.537634435,0,0.014554,0.007473,1.008086097,0.129805,0.055833,37.344,18.8763,10.7066,0.9027,0.01801,0.958169859,0.442143,0.429836387,0.433849223,0.490585,2.10836049,0.110953333,1.5978,3.393500243,0,1.106900667,1.092658,0.048326411,0.015449879,0.013546423,0.015664362,0.035509109,0.009049741,0,0,0,0,5.177726401,1,0.333333333,0.079546094,0,0.6435,0.705029,170,1.605665077,0.019727263,9.983333333,-0.00177012,1.012247142,0.843102185,3,0.693147181,0.693147181,0.048155337,0
X00683,5.201528946,0.048641927,0.029675272,0.033668764,80.46110794,36.06909589,3.610369758,0.855030202,13.32883428,0,0.080447,0.101889,1.099874464,0.217192,0.189369,65.1095,4.8978,7.8815,0.6539,0.015564,0.726810001,0.355235,0.249610532,0.288033966,0.936875,2.962019204,1.235459938,0,0,0,0.945168667,0.998081,0.194182743,0.07006423,0.002721184,0.02735332,0.001397577,0.114621861,0,0,1,0,3.667761541,1,0.333333333,0.791060206,0,0.3211,0.415244,125,2.614866238,-0.011694168,6.763888889,0,0.947972994,0.876265639,3,0.693147181,0.693147181,-0.06737798,0
X00684,4.472166693,0.637284628,0,0,52.54875455,137.6366373,2.581148575,-0.02475409,13.55030466,0,0.020534,0.018919,1.050916651,0.315357,0.273651,236.8835,1.4494,1.7959,0.3064,0.020088,0.505481425,0.291168,0.229685229,0.276612816,0.915792,28.97709922,1.85966216,33.4152,55.55308065,0,0.890674,0.966479,0.676487687,0.057973649,0.021931903,0.025777598,0.054650713,0.156110149,0,0,1,0,3.598614661,1,0.333333333,1.617120803,0,0.2034,0.080152,80,2.024068145,0.003056288,6.291666667,0.093193673,0.930210789,0.890273515,3,0.693147181,0.693147181,0.017310869,0
X00685,1.570474839,0.738056882,0,0.233171231,38.61655672,30.11692706,1.049955084,-0.300594245,5.132397213,0,0.043999,0.035659,1.022139665,-0.228445,0.182943,168.5546,1.8536,6.7506,0.8534,0.012884,0.28078872,0.665079,0.662663472,0.680280415,0.988127,0.602525636,0.178682349,2.8794,3.402054861,0,1.011471333,1.096578,0.504136738,0.033781238,0.045481197,0.011217941,0.287286049,0.025711145,0,0,1,0,5.745889861,1,0.333333333,1.129852849,0,0.1913,0.206297,180,0.916583988,0.028025727,9.558333333,-0.044808339,0.906227516,1.055555687,3,0.693147181,0.693147181,0.048155337,0
X00686,3.200402303,0.626025973,0.119435514,0.183444692,45.27353636,28.77596487,2.612116758,-0.210381436,4.454380105,0,0.068108,0.091292,1.101980062,0.404238,0.33427,203.8687,2.2384,2.1306,0.5186,0.016439,0.303750059,0.419768,0.400537645,0.522541072,0.882827,1.306611059,0.678575205,34.3902,38.04909605,0,0.976430333,0.943369,0.57784118,0.036174205,0.008415714,0.017021355,0.016320881,0.22599114,0,0,1,0,4.366379969,1,0.333333333,0.779577154,0,0.2623,0.33174,145,1.855558556,0.004495008,7.6,0.024872051,0.814461515,0.673288826,3,0.693147181,0.693147181,-0.059095742,0
X00687,4.046587022,0,0,0,204.723758,56.46082753,4.818550679,1.761394102,8.921947459,0,0.05083,0.07241,1.483311904,-0.056245,0.307087,-14.0442,32.6944,5.959,0.3996,0.014365,1.231483926,0.374811,0.366357616,0.366357616,0.898017,1.754804611,0.273931766,9.0004,14.00294855,0,1.168913,1.153196,0.038835255,0.00975828,0.007368281,0.022439962,0,0,0,0,0,0,2.892435017,0,0.333333333,2.437423519,0,0.1719,0.00157,220,2.274519339,0.016478103,0.166666667,0,0.73816006,1.157761608,3,0.693147181,0.693147181,0.017310869,0
X00688,0.82778428,0.66987302,0,0.178101911,49.40662541,-8.863418366,1.857376277,-0.477070347,8.827084689,0,-0.084162,-0.18816,0.846182471,-0.244812,0.219252,254.6159,1.1948,1.8357,0.3182,0.012131,0.154597659,0.618328,0.574475954,0.624186256,0.883704,0.50946298,-0.314643412,-10.0113,0,0,0.928619,1.151994,0.806773119,0.159071565,0.012448365,0.00705145,0.038421424,0.071432978,0,0,1,0,4.035232431,1,0.333333333,0.25230657,0,0.2568,0.346522,115,1.290482141,0.014140063,7,-0.09515188,0.653683254,1.538141597,3,0.693147181,0.693147181,0.028940562,0
X00689,4.534873432,0.140974672,0.0791,0,55.95901258,-302.0901315,2.335499747,-0.236256819,14.31536411,0,-0.004097,-0.007722,1.002260663,0.2111,0.253244,209.0774,2.2985,1.4329,0.3376,0.026028,0.488830325,0.282823,0.267611772,0.26939484,0.806255,15.27118745,1.698399438,-5.0967,15.62195767,0,0.971942333,0.945156,0.449007762,0.024813683,0.007285379,0.043019474,0.022562862,0.006481318,0,0,1,0,2.394267072,1,0.375,0.41773965,0,0.3596,0.238971,50,1.929696901,0.007546812,2.088888889,0.009057701,0.642371631,0.814346362,3,0.693147181,0.693147181,0.048155337,0
X00690,4.99240268,0.4951782,0,0.264540955,31.63013365,27.29082597,2.341141072,0.22590383,3.238906087,0,0.06944,0.08768,1.178332003,0.217382,0.210361,130.6974,2.8455,3.9878,0.7692,0.025507,0.421539385,0.297907,0.292289415,0.292289415,0.846189,6.453443972,9.690399811,146.1756,242.0079535,0,1.010536333,1.013778,0.360550546,0.003935146,0.000619189,0.009278271,0,0,0,0,1,0,2.845811213,1,0.428571429,0.393088843,0,0.4835,0.550108,80,1.850784207,0.005524386,4.975,0,2.013244251,0.68501661,2,0.693147181,0.693147181,-0.06737798,0
X00691,6.318789178,0.0425,0.060792163,0,40.07452056,32.74213759,3.729618569,0.490181457,16.93480521,0,0.090012,0.116112,1.119452155,0.018401,0.268387,45.0047,3.3676,6.258,0.6814,0.020816,1.03144111,0.316204,0.315335485,0.315335485,0.964329,3.346106886,5.329413401,0,0,0,0.866709667,0.913263,0.291112969,0.006437776,0.001342315,0.016935392,0,0,0,0,1,0,3.57211816,1,0.428571429,0.331213175,0,0.5406,0.219733,95,2.777132494,-0.006354606,2.083333333,0,1.950100733,1.26772056,2,0.693147181,0.693147181,-0.064161221,0
X00692,3.840604678,0,0,0,51.67134883,35.09018785,3.967248523,0.338099574,12.07833745,0,0.068059,0.111683,1.164349177,0.4013,0.160663,56.103,6.1791,3.9224,1.1869,0.019556,0.611822786,0.54382,0.540119447,0.540119447,0.730092,4.203744824,0.481487695,9.9473,13.39619312,0,0.872775667,0.859241,0.216339638,0.000758269,0.006763014,0.000749628,0.002828744,0,0,0,1,0,3.120110937,1,0.428571429,0.716670559,1,0.2232,0.022765,60,2.201494532,0.019335032,5.313888889,0,1.644172245,0.869280178,2,0.693147181,0.693147181,-0.06737798,0
X00693,14.29737823,0.442380649,0,0.264200889,49.83278654,46.75108325,1.852952132,-0.425921796,7.453554592,0,0.036179,0.040696,1.021442717,0.054923,0.514633,266.874,10.6579,1.1302,0.4195,0.072945,1.894245367,0.082673,0.066076186,0.066076186,1,9650.618415,0,0,0,0,1.168844667,1.235653,0.067869653,0.003775965,0.017867732,0.001933316,0.002264188,0,0,0,1,0,2.371076723,1,0.375,1.114476346,0,0.3007,0.018286,75,1.807652013,-0.052536489,3.558333333,0,1.392633917,1.195823002,2,0.693147181,0.693147181,-0.059095742,0
X00694,16.69652229,0,0.165456708,0.044847898,54.87682148,75.81667904,6.779706209,0.60112782,10.36405699,0,0.077743,0.093895,1.119930294,0.070332,0.41843,90.1401,5.6056,4.2203,0.4748,0.032972,2.176477761,0.208824,0.206676446,0.233605898,0.944452,4.189049456,1.145695069,35.6501,42.89011359,0,1.021728667,1.038071,0.197190133,0.008359603,0.037918885,0.001788999,0.012703657,0.114965279,0,0,1,0,1.95576057,1,0.428571429,1.776802659,1,0.2018,0.494077,55,5.507792035,0.011098929,2.063888889,0.125766696,1.341525264,1.245289563,2,0.693147181,0.693147181,-0.064161221,0
X00695,3.115387066,0.273999988,0.16491,0.000126667,43.51623353,28.36127679,2.376885039,-0.095378564,6.413932733,0,0.057058,0.084333,1.070914371,0.260551,0.219676,135.3849,1.4685,30.5273,0.857,0.016831,0.291802272,0.495135,0.486727303,0.486727303,0.978448,0.762868263,0.328940171,7.9682,9.137659658,0,0.851967333,0.924695,0.687647521,0.015597611,0.035031405,0,-2.51072E-05,0,0,0,1,0,3.323234252,1,0.571428571,0.532386093,0,0.4724,0.050303,100,1.662704114,0.015830712,2.313888889,-0.002709166,1.320273646,1.097143626,2,0.693147181,0.693147181,-0.059095742,0
X00696,1.89025277,0.726531383,0,0,12.88994258,655.2132711,2.732926519,-0.193749279,0.704867145,0,0.006784,0.004253,1.094112119,0.989019,0.074722,29.6346,7.0873,14.1491,0.7744,0.011391,0.341318983,0.593529,0.575354071,0.628399726,0.72833,0.596630622,0.036302457,0.5286,1.043369858,0,0.990588,0.878442,0.164681112,0.049350299,0.022939946,0.010528748,0.123353042,0.08080094,0,0,1,0,5.049648721,1,0.333333333,2.18276581,0,0.1809,0.629397,200,1.592355082,0.031147042,7.119444444,0.016723032,1.279809924,1.011414475,2,0.693147181,0.693147181,0.017310869,0
X00697,-0.499562603,0,0,0.150415822,46.0427037,-1.951225619,1.544690607,-0.308746163,6.337798219,0,-0.259882,-1.680828,0.131833636,-0.141696,0.124548,135.1422,1.0243,15.1907,0.5087,0.008073,0.079194375,0.95981,0.958190719,0.958190719,0.98811,0.215584499,-0.821961715,-15.4726,0,0,0.813386667,0.863612,0.904146588,0.003337168,0.020743675,0,-0.080885824,0,0,0,0,0,3.505488052,1,0.333333333,0.998217218,0,0.2817,0.19494,125,1.535069928,0.052848334,5.805555556,0,1.278104689,1.345423854,2,0.693147181,0.693147181,-0.06737798,0
X00698,1.331112738,0.355690999,0,0,101.8090528,46.10000987,3.163692063,1.312043796,16.10399775,0,0.051262,0.081358,1.538313527,0.124707,0.165705,117.5,6.3524,3.6591,0.769,0.007368,0.170661426,0.758236,0.757422563,0.757426221,0.924206,0.229300674,0.157349366,1.7477,3.317584647,0,0.840622,0.795189,0.182042452,0.016453544,0.00378281,0.034620697,0.013851532,4.81282E-06,0,0,1,0,3.639937712,1,0.375,0.962437987,0,0.3822,0.005384,150,1.495029469,0.039297438,0.702777778,0,1.222820954,0.993120312,2,0.693147181,0.693147181,0.017310869,0
X00699,4.888087285,0.196803164,0,0,192.0151956,64.17381345,8.759681099,2.448851775,7.360472133,0,0.082702,0.168726,1.626189849,-0.015228,0.188569,6.3325,16.1416,11.7467,2.3072,0.009587,0.186508995,0.619575,0.614257531,0.617999165,0.780596,0.462180212,0.319179282,6.5159,6.916963876,0,0.983870333,0.976192,0.069767571,0.011443883,0.020923146,0.091649523,0.162684955,0.005970966,0,0,1,0,3.233994418,1,0.333333333,0.611259471,1,0.4066,0.047046,180,3.353291493,0.025610666,0.263888889,0.008018024,1.205112039,1.022021452,2,0.693147181,0.693147181,0.017310869,0
X00700,10.35626138,0.651249519,0,0,28.88945733,96.8187547,2.638663879,-0.216157962,2.46138014,0,0.029058,0.027494,1.025650586,0.019847,0.424897,133.7387,5.9669,2.5764,0.2173,0.053145,0.498452825,0.141016,0.133176253,0.134803334,0.84335,1.183925546,1.092071121,33.2915,17.13454351,0,1.115315333,1.098157,0.192437988,0.050390939,0.038477614,0.035815042,0.036371202,0.011960875,0,0,1,0,3.107264589,1,0.428571429,0.279196239,1,0.3949,0.49592,56,2.314559734,0.004115703,7.597222222,0,1.194099666,0.972323449,2,0.693147181,0.693147181,0.017310869,0
X00701,2.30396969,1,0,0.573746212,57.79911339,18.21034053,2.014389508,-0.190088512,2.794315946,0,0.041632,0.114282,1.124251411,0.070239,0.165902,138.799,2.0676,4.8546,0.9748,0.01376,0.193785069,0.628159,0.623163164,0.630173537,0.96923,1.345584037,0.63566676,10.0435,13.7523407,0,1.079351333,1.081708,0.535336794,0.008114742,0.008987467,0.000450312,0.018312097,0.01097703,0,0,1,0,4.424744104,1,0.333333333,0.247576921,0,0.5442,0.634817,95.4,1.343443694,0.006134862,20.58055556,0,1.187509668,0.635404773,2,0.693147181,0.693147181,-0.059095742,0
